NAV_PERMS,FA Manager 3,Clean_NAV,TO_CHAR(A.PORTAL_NAVPATH),ITEMLABEL,Unnamed: 2,Menu,Menubar,MENUITEM2,Page,Display only,Actions,7,OBJECTOWNERID,XLATLONGNAME,XLATSHORTNAME,COMPONENT,PNLNAME,PORTAL_OBJNAME
Main Menu>Financial Aid>Loans>View Award Disbursements:0:Update/Display All,x,Main Menu>Financial Aid>Loans>View Award Disbursements,Main Menu>Financial Aid>Loans>View Award Disbursements,Loan Award Disbursements,,PROCESS_LOANS,INQUIRE,LOAN_STDNT_AWD,LN_AWRD_DISB_INQ,0,4,4,SFA,Financial Aid,Fin Aid,LOAN_STDNT_AWD,LN_AWRD_DISB_INQ,HC_LOAN_STDNT_AWD_GBL
Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification:0:Update/Display All,x,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification,Parent Income/Assets,,UC_FA_CAL_ISIR_QA,USE,UC_INAS_SIM,UC_INAS_SIM_PAR,0,4,4,UC,Univ of California at Berkeley,UCBerkeley,UC_INAS_SIM,UC_INAS_SIM_PAR,UC_INAS_SIM_GBL_CAL
Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification:0:Update/Display All,x,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification,Student Income/Assets,,UC_FA_CAL_ISIR_QA,USE,UC_INAS_SIM,UC_INAS_SIM_STU,0,4,4,UC,Univ of California at Berkeley,UCBerkeley,UC_INAS_SIM,UC_INAS_SIM_STU,UC_INAS_SIM_GBL_CAL
Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification:0:Update/Display All,x,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>Cal ISIR QA Verification,Verification Tests,,UC_FA_CAL_ISIR_QA,USE,UC_INAS_SIM,UC_INAS_SIM_TST,0,4,4,UC,Univ of California at Berkeley,UCBerkeley,UC_INAS_SIM,UC_INAS_SIM_TST,UC_INAS_SIM_GBL_CAL
Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification:0:Update/Display All,x,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification,Parent Income/Assets,,UC_FA_FAFSA_QA,USE,UC_INAS_SIM,UC_INAS_SIM_PAR,0,4,4,UC,Univ of California at Berkeley,UCBerkeley,UC_INAS_SIM,UC_INAS_SIM_PAR,UC_INAS_SIM_GBL
Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification:0:Update/Display All,x,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification,Student Income/Assets,,UC_FA_FAFSA_QA,USE,UC_INAS_SIM,UC_INAS_SIM_STU,0,4,4,UC,Univ of California at Berkeley,UCBerkeley,UC_INAS_SIM,UC_INAS_SIM_STU,UC_INAS_SIM_GBL
Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification:0:Update/Display All,x,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification,Main Menu>CAL Components>Financial Aid>ISIR QA Verification>FAFSA QA Verification,Verification Tests,,UC_FA_FAFSA_QA,USE,UC_INAS_SIM,UC_INAS_SIM_TST,0,4,4,UC,Univ of California at Berkeley,UCBerkeley,UC_INAS_SIM,UC_INAS_SIM_TST,UC_INAS_SIM_GBL
Main Menu>Campus Community>Delegated Access>Review Shared Information:1:Update/Display Update/Display All,x,Main Menu>Campus Community>Delegated Access>Review Shared Information,Main Menu>Campus Community>Delegated Access>Review Shared Information,DA Admin Component,,SCC_DA,USE,SCC_DA_ADMIN,SCC_DA_DEL_CONFIRM,0,6,6,SCC,Campus Community,CampusComm,SCC_DA_ADMIN,SCC_DA_DEL_CONFIRM,HC_SCC_DA_ADMIN_GBL
Main Menu>Campus Community>Delegated Access>Review Shared Information:1:Update/Display Update/Display All,x,Main Menu>Campus Community>Delegated Access>Review Shared Information,Main Menu>Campus Community>Delegated Access>Review Shared Information,Review Shared Information,,SCC_DA,USE,SCC_DA_ADMIN,SCC_DA_RVEW_SUMM,0,6,6,SCC,Campus Community,CampusComm,SCC_DA_ADMIN,SCC_DA_RVEW_SUMM,HC_SCC_DA_ADMIN_GBL
Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data:1:Update/Display Update/Display All,x,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Residency &Appeal,,CC_IDENTIFICATION_DATA_STDNT,USE,RESIDENCY_DATA,RESIDENCY_APPEAL,0,14,14,SCC,Campus Community,CampusComm,RESIDENCY_PERS,RESIDENCY_APPEAL,HC_RESIDENCY_PERS_GBL1
Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data:1:Update/Display Update/Display All,x,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Residency &Self-Report,,CC_IDENTIFICATION_DATA_STDNT,USE,RESIDENCY_DATA,RESIDENCY_SELF,0,14,14,SCC,Campus Community,CampusComm,RESIDENCY_PERS,RESIDENCY_SELF,HC_RESIDENCY_PERS_GBL1
Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data:1:Update/Display Update/Display All,x,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Residency Official &1,,CC_IDENTIFICATION_DATA_STDNT,USE,RESIDENCY_DATA,RESIDENCY_OFFICIAL_1,0,14,14,SCC,Campus Community,CampusComm,RESIDENCY_PERS,RESID_OFFICIAL1,HC_RESIDENCY_PERS_GBL1
Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data:1:Update/Display Update/Display All,x,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Main Menu>Campus Community>Personal Information (Student)>Identification (Student)>Residency Data,Residency Official &2,,CC_IDENTIFICATION_DATA_STDNT,USE,RESIDENCY_DATA,RESIDENCY_OFFICIAL_2,0,14,14,SCC,Campus Community,CampusComm,RESIDENCY_PERS,RESID_OFFICIAL2,HC_RESIDENCY_PERS_GBL1
Main Menu>CAL Components>Financial Aid>UCB Cal MCS>MCS Use>View MCS Adm/Enroll File Data:0:Update/Display Update/Display All,x,Main Menu>CAL Components>Financial Aid>UCB Cal MCS>MCS Use>View MCS Adm/Enroll File Data,Main Menu>CAL Components>Financial Aid>UCB Cal MCS>MCS Use>View MCS Adm/Enroll File Data,Csu Fa Mcs Out,,CSU_FINANCIAL_AID,USE,CSU_FA_MCS_OUT,CSU_FA_MCS_OUT,0,6,6, ,,,CSU_FA_MCS_OUT,CSU_FA_MCS_OUT,CSU_FA_MCS_OUT_GBL
Main Menu>Set Up SACR>Product Related>Financial Aid>Financial Aid Term>Setup Financial Aid Term:0:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Product Related>Financial Aid>Financial Aid Term>Setup Financial Aid Term,Main Menu>Set Up SACR>Product Related>Financial Aid>Financial Aid Term>Setup Financial Aid Term,Setup For FA Terms,,DESIGN_FINANCIAL_AID1,SETUP_F-K,FA_TERM_SETUP,RUN_CNTL_FATRMP,0,6,6,SFAS,FA-Setup,FA-Setup,FA_TERM_SETUP,RUN_CNTL_FATRMP,HC_FA_TERM_SETUP_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Application Engine>Application Engine:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Application Engine>Application Engine,Main Menu>Set Up SACR>Security>Equation Tree Security>Application Engine>Application Engine,Eqtn Auth Work,,EQTN_TREE_SECURITY,AE_TREE_SEC,EQTN_AEAUTH_NODE,EQTN_AUTH_WORK,0,15,15,SCC,Campus Community,CampusComm,EQTN_AEAUTH_NODE,EQTN_AUTH_WORK,HC_EQTN_AEAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Application Engine>Application Engine:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Application Engine>Application Engine,Main Menu>Set Up SACR>Security>Equation Tree Security>Application Engine>Application Engine,Equation Authorize Node,,EQTN_TREE_SECURITY,AE_TREE_SEC,EQTN_AEAUTH_NODE,EQTN_AEAUTH_NODE,0,15,15,SCC,Campus Community,CampusComm,EQTN_AEAUTH_NODE,EQTN_AEAUTH_NODE,HC_EQTN_AEAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Callable SQL>Callable SQL:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Callable SQL>Callable SQL,Main Menu>Set Up SACR>Security>Equation Tree Security>Callable SQL>Callable SQL,Eqtn Auth Work,,EQTN_TREE_SECURITY,CALLSQL,EQTN_SQAUTH_NODE,EQTN_AUTH_WORK,0,15,15,SCC,Campus Community,CampusComm,EQTN_SQAUTH_NODE,EQTN_AUTH_WORK,HC_EQTN_SQAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Callable SQL>Callable SQL:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Callable SQL>Callable SQL,Main Menu>Set Up SACR>Security>Equation Tree Security>Callable SQL>Callable SQL,Eqtn Sqauth Node,,EQTN_TREE_SECURITY,CALLSQL,EQTN_SQAUTH_NODE,EQTN_SQAUTH_NODE,0,15,15,SCC,Campus Community,CampusComm,EQTN_SQAUTH_NODE,EQTN_SQAUTH_NODE,HC_EQTN_SQAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>External Subroutines>External Routines:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>External Subroutines>External Routines,Main Menu>Set Up SACR>Security>Equation Tree Security>External Subroutines>External Routines,Eqtn Auth Work,,EQTN_TREE_SECURITY,EXTSUB,EQTN_XTAUTH_NODE,EQTN_AUTH_WORK,0,15,15,SCC,Campus Community,CampusComm,EQTN_XTAUTH_NODE,EQTN_AUTH_WORK,HC_EQTN_XTAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>External Subroutines>External Routines:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>External Subroutines>External Routines,Main Menu>Set Up SACR>Security>Equation Tree Security>External Subroutines>External Routines,Equation Ext Authorize Node,,EQTN_TREE_SECURITY,EXTSUB,EQTN_XTAUTH_NODE,EQTN_XTAUTH_NODE,0,15,15,SCC,Campus Community,CampusComm,EQTN_XTAUTH_NODE,EQTN_XTAUTH_NODE,HC_EQTN_XTAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Equation Names>Equation Names:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Equation Names>Equation Names,Main Menu>Set Up SACR>Security>Equation Tree Security>Equation Names>Equation Names,Eqtn Auth Work,,EQTN_TREE_SECURITY,ID_TREE_SEC,EQTN_IDAUTH_NODE,EQTN_AUTH_WORK,0,15,15,SCC,Campus Community,CampusComm,EQTN_IDAUTH_NODE,EQTN_AUTH_WORK,HC_EQTN_IDAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Equation Names>Equation Names:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Equation Names>Equation Names,Main Menu>Set Up SACR>Security>Equation Tree Security>Equation Names>Equation Names,Equation ID Authorization Node,,EQTN_TREE_SECURITY,ID_TREE_SEC,EQTN_IDAUTH_NODE,EQTN_IDAUTH_NODE,0,15,15,SCC,Campus Community,CampusComm,EQTN_IDAUTH_NODE,EQTN_IDAUTH_NODE,HC_EQTN_IDAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Tables and Views>Tables and Views:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Tables and Views>Tables and Views,Main Menu>Set Up SACR>Security>Equation Tree Security>Tables and Views>Tables and Views,Eqtn Auth Work,,EQTN_TREE_SECURITY,TBLSEC,EQTN_TBAUTH_NODE,EQTN_AUTH_WORK,0,15,15,SCC,Campus Community,CampusComm,EQTN_TBAUTH_NODE,EQTN_AUTH_WORK,HC_EQTN_TBAUTH_NODE_GBL
Main Menu>Set Up SACR>Security>Equation Tree Security>Tables and Views>Tables and Views:1:Update/Display Update/Display All,x,Main Menu>Set Up SACR>Security>Equation Tree Security>Tables and Views>Tables and Views,Main Menu>Set Up SACR>Security>Equation Tree Security>Tables and Views>Tables and Views,Eqtn Tbauth Node,,EQTN_TREE_SECURITY,TBLSEC,EQTN_TBAUTH_NODE,EQTN_TBAUTH_NODE,0,15,15,SCC,Campus Community,CampusComm,EQTN_TBAUTH_NODE,EQTN_TBAUTH_NODE,HC_EQTN_TBAUTH_NODE_GBL
Main Menu>Financial Aid>File Management>PROFILE Import>Suspense Management:0:Update/Display Update/Display All,x,Main Menu>Financial Aid>File Management>PROFILE Import>Suspense Management,Main Menu>Financial Aid>File Management>PROFILE Import>Suspense Management,Suspense Management,,EXCHANGE_FIN_AID_DATA,USE,SFA_PF_SUSP_CNTRL,SFA_PF_SUSP_CNTRL,0,6,6,SFAR,FA-Profile,FA-Profile,SFA_PF_SUSP_CNTRL,SFA_PF_SUSP_CNTRL,HC_SFA_PF_SUSP_CNTRL_GBL
Main Menu>Financial Aid>Budgets>Maintain Term Budgets:0:Update/Display Update/Display All,x,Main Menu>Financial Aid>Budgets>Maintain Term Budgets,Main Menu>Financial Aid>Budgets>Maintain Term Budgets,Budget Maintenance - &Term,,MANAGE_NEED_ANALYSIS,USE,TERM_BUDGET_MAINTENANCE,COST_OF_ATTENDANCE,0,6,6,SFAB,FA-Budgets,FA-Budgets,STDNT_TERM_BUDGET,STDNT_TERM_BUDGET,HC_STDNT_TERM_BUDGET_GBL1
Main Menu>Financial Aid>Budgets>Maintain Term Budgets:0:Update/Display Update/Display All,x,Main Menu>Financial Aid>Budgets>Maintain Term Budgets,Main Menu>Financial Aid>Budgets>Maintain Term Budgets,Stdnt Term Bgt Wrk,,MANAGE_NEED_ANALYSIS,USE,TERM_BUDGET_MAINTENANCE,STDNT_TERM_BGT_WRK,0,6,6,SFAB,FA-Budgets,FA-Budgets,STDNT_TERM_BUDGET,STDNT_TERM_BGT_WRK,HC_STDNT_TERM_BUDGET_GBL1
Main Menu>Financial Aid>Loans>Commonline Management>CRC Certification Request:0:Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>Commonline Management>CRC Certification Request,Main Menu>Financial Aid>Loans>Commonline Management>CRC Certification Request,Certification Request Data,,PROCESS_LOANS,USE,SFA_CRC_CERT_RQ,SFA_CRC_CERT_RQ,0,6,6,SFAL,FA-Loans,FA-Loans,SFA_CRC_CERT_RQ,SFA_CRC_CERT_RQ,HC_SFA_CRC_CERT_RQ_GBL
Main Menu>Financial Aid>File Management>Loan Counseling>View DL Loan Counseling Data:0:Update/Display Update/Display All,x,Main Menu>Financial Aid>File Management>Loan Counseling>View DL Loan Counseling Data,Main Menu>Financial Aid>File Management>Loan Counseling>View DL Loan Counseling Data,Entrance Counseling Summary,,PROCESS_LOANS,USE,SFA_LN_CNSL_SUMM,SFA_ENTRANCE_SUMM,0,6,6,SFAL,FA-Loans,FA-Loans,SFA_LN_CNSL_SUMM,SFA_ENTRANCE_SUMM,HC_SFA_LN_CNSL_SUMM_GBL
Main Menu>Financial Aid>File Management>Loan Counseling>View DL Loan Counseling Data:0:Update/Display Update/Display All,x,Main Menu>Financial Aid>File Management>Loan Counseling>View DL Loan Counseling Data,Main Menu>Financial Aid>File Management>Loan Counseling>View DL Loan Counseling Data,Exit Counseling Summary,,PROCESS_LOANS,USE,SFA_LN_CNSL_SUMM,SFA_EXIT_SUMMARY,0,6,6,SFAL,FA-Loans,FA-Loans,SFA_LN_CNSL_SUMM,SFA_EXIT_SUMMARY,HC_SFA_LN_CNSL_SUMM_GBL
Main Menu>Records and Enrollment>Career and Program Information>Student Groups:0:Update/Display Update/Display All,x,Main Menu>Records and Enrollment>Career and Program Information>Student Groups,Main Menu>Records and Enrollment>Career and Program Information>Student Groups,Student &Groups,,TRACK_STUDENT_CAREERS,USE,STUDENT_GROUPS,STUDENT_GROUPS,0,14,14,SSR,Student Records,Records,STDNT_GROUPS_PERS,STDNT_GROUPS,HC_STDNT_GROUPS_PERS_GBL
Main Menu>CAL Components>Financial Aid>Personal Profile>Student Housing Option:0:Update/Display Update/Display All,x,Main Menu>CAL Components>Financial Aid>Personal Profile>Student Housing Option,Main Menu>CAL Components>Financial Aid>Personal Profile>Student Housing Option,Student Housing Option,,UC_PERSON_PROFILE,USE,UC_STDNT_HOUSE_OPT,UC_STDNT_HOUSE_OPT,0,14,14,SFAG,FA-General,FA-Genl,UC_STDNT_HOUSE_OPT,UC_STDNT_HOUSE_OPT,UC_STDNT_HOUSE_OPT_GBL
Main Menu>Financial Aid>File Management>Need Access Import>Suspense Records 2008-2009:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>File Management>Need Access Import>Suspense Records 2008-2009,Main Menu>Financial Aid>File Management>Need Access Import>Suspense Records 2008-2009,Need Access Susp Mgt 08/09,,EXCHANGE_FIN_AID_DATA,USE,NEED_SUSP_CNTRL_09,PROF_SUSP_CNTRL_06,0,7,7,SFAR,FA-Profile,FA-Profile,NEED_SUSP_CNTRL_09,PROF_SUSP_CNTRL_06,HC_NEED_SUSP_CNTRL_09_GBL
Main Menu>Financial Aid>File Management>Need Access Import>Suspense Records 2009-2010:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>File Management>Need Access Import>Suspense Records 2009-2010,Main Menu>Financial Aid>File Management>Need Access Import>Suspense Records 2009-2010,Need Access Susp Mgt 09/10,,EXCHANGE_FIN_AID_DATA,USE,NEED_SUSP_CNTRL_10,PROF_SUSP_CNTRL_10,0,7,7,SFAR,FA-Profile,FA-Profile,NEED_SUSP_CNTRL_10,PROF_SUSP_CNTRL_06,HC_NEED_SUSP_CNTRL_10_GBL
Main Menu>Financial Aid>File Management>PROFILE Import>Suspense Records 2009-2010:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>File Management>PROFILE Import>Suspense Records 2009-2010,Main Menu>Financial Aid>File Management>PROFILE Import>Suspense Records 2009-2010,Profile Susp Mgt 09/10,,EXCHANGE_FIN_AID_DATA,USE,PROF_SUSP_CNTRL_10,PROF_SUSP_CNTRL_10,0,7,7,SFAR,FA-Profile,FA-Profile,PROF_SUSP_CNTRL_10,PROF_SUSP_CNTRL_06,HC_PROF_SUSP_CNTRL_10_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,&Batch Header,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_HDR_DLSAS_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_HDR_DLSAS_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,&Cash Summary,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_DLSAS_CSHSUM_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_DLSAS_CSHSUM_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,&Disbursement Summary,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_DLSAS_DISSUM_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_DLSAS_DISSUM_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,&Loan Level Detail,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_DLSAS_LNLVL_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_DLSAS_LNLVL_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Batch &Trailer,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_TRL_DLSAS_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_TRL_DLSAS_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,C&ash Detail,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_DLSAS_CSHDTL_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_DLSAS_CSHDTL_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,D&isbursement Activity,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_DLSAS_LNDAL_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_DLSAS_LNDAL_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,Main Menu>Financial Aid>Loans>DL School Account Summary>DLSAS Import 2015-2016,DLSAS &On Demand,,PROCESS_LOANS,MENUITEM9,DL_CHSSUM_INBND_16,DL_DLSAS_DEMAND_16,0,7,7,SFAL,FA-Loans,FA-Loans,DL_EC_DLSAS_16,DL_DLSAS_DEMAND_16,HC_DL_EC_DLSAS_16_GBL
Main Menu>Financial Aid>Satisfactory Academic Progress>Simulate Student Eligibility:0:Add Update/Display Update/Display All,x,Main Menu>Financial Aid>Satisfactory Academic Progress>Simulate Student Eligibility,Main Menu>Financial Aid>Satisfactory Academic Progress>Simulate Student Eligibility,SAP Student Simulation,,SFA_SAP_FINANCIAL_AID,USE,SFA_SAP_STDNT_RPT,SFA_SAP_STDNT_RPT,0,7,7,SFA,Financial Aid,Fin Aid,SFA_SAP_STDNT_SIM,SFA_SAP_STDNT_SIM,HC_SFA_SAP_STDNT_SIM_GBL
Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records:0:Correction,x,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Assumptions\School Codes,,CSU_FINANCIAL_AID,USE,CSU_CGI_CORR_24,CSU_CGI_CS2_15,0,8,8,UC,Univ of California at Berkeley,UCBerkeley,CSU_CGI_CORR_24,CSU_CGI_CS2_15,CSU_CGI_CORR_24_GBL
Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records:0:Correction,x,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,EFC\DB Matches\Corr,,CSU_FINANCIAL_AID,USE,CSU_CGI_CORR_24,CSU_CGI_CS3_13,0,8,8,UC,Univ of California at Berkeley,UCBerkeley,CSU_CGI_CORR_24,CSU_CGI_CS3_13,CSU_CGI_CORR_24_GBL
Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records:0:Correction,x,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Parent Information,,CSU_FINANCIAL_AID,USE,CSU_CGI_CORR_24,CSU_CGI_CS4_24,0,8,8,UC,Univ of California at Berkeley,UCBerkeley,CSU_CGI_CORR_24,CSU_CGI_CS4_24,CSU_CGI_CORR_24_GBL
Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records:0:Correction,x,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Main Menu>CAL Components>Financial Aid>UCB Cal ISIR>Cal ISIR Use>View 2023-24 Cal ISIR Records,Student Information,,CSU_FINANCIAL_AID,USE,CSU_CGI_CORR_24,CSU_CGI_CS1_24,0,8,8,UC,Univ of California at Berkeley,UCBerkeley,CSU_CGI_CORR_24,CSU_CGI_CS1_24,CSU_CGI_CORR_24_GBL
Main Menu>CAL Components>Financial Aid>UCB Cal Grant>Cal Grant Use>Cal Grant Reconciliation Dtls:0:Correction,x,Main Menu>CAL Components>Financial Aid>UCB Cal Grant>Cal Grant Use>Cal Grant Reconciliation Dtls,Main Menu>CAL Components>Financial Aid>UCB Cal Grant>Cal Grant Use>Cal Grant Reconciliation Dtls,CSU CG Reconciliation Detail,,CSU_FINANCIAL_AID,USE,CSU_CG_RECN_DTL,CSU_CG_RECN_DTL,0,8,8, ,,,CSU_CG_RECN_DTL,CSU_CG_RECN_DTL,CSU_CG_RECN_DTL_GBL
